class,SLOC
org.apache.tika.config.TikaConfigTest,87
org.apache.tika.TestRereadableInputStream,88
org.apache.tika.utils.RereadableInputStream,84
org.apache.tika.batch.fs.FSBatchTestBase,130
org.apache.tika.parser.microsoft.ooxml.MetadataExtractor,221
org.apache.tika.sax.SafeContentHandlerTest,44
org.apache.tika.sax.SafeContentHandler,117
org.apache.tika.parser.solidworks.SolidworksParserTest,134
org.apache.tika.server.RichTextContentHandler,17
org.apache.tika.batch.builders.InterrupterBuilder,5
org.apache.tika.parser.xml.MetadataHandler,42
org.apache.tika.server.UnpackerResourceTest,132
org.apache.tika.parser.pkg.RarParser,58
org.apache.tika.sax.TaggedSAXException,15
org.apache.tika.parser.jdbc.SQLite3ParserTest,159
org.apache.tika.detect.MagicDetectorTest,183
org.apache.tika.detect.MagicDetector,283
org.apache.tika.io.TaggedInputStreamTest,25
org.apache.tika.metadata.serialization.JsonMetadataDeserializer,23
org.apache.tika.parser.chm.core.ChmWrapper,93
org.apache.tika.parser.chm.lzx.ChmLzxBlock,756
org.apache.tika.parser.jdbc.SQLite3Parser,24
org.apache.tika.fork.ContentHandlerResource,74
org.apache.tika.fork.ContentHandlerProxy,139
org.apache.tika.sax.xpath.XPathParser,67
org.apache.tika.parser.isatab.ISATabUtils,150
org.apache.tika.parser.CryptoParser,52
org.apache.tika.parser.asm.ClassParserTest,27
org.apache.tika.gui.ParsingTransferHandler,79
org.apache.tika.parser.image.BPGParser,91
org.apache.tika.detect.TextDetector,45
org.apache.tika.detect.TextStatistics,63
org.apache.tika.parser.microsoft.AbstractPOIFSExtractor,144
org.apache.tika.server.MetadataResourceTest,137
org.apache.tika.example.LanguageIdentifierExampleTest,12
org.apache.tika.parser.image.TiffParser,24
org.apache.tika.batch.fs.FSBatchProcessCLI,88
org.apache.tika.batch.builders.CommandLineParserBuilder,94
org.apache.tika.parser.image.ImageParser,131
org.apache.tika.parser.external.ExternalParsersConfigReader,143
org.apache.tika.sax.xpath.ChildMatcher,9
org.apache.tika.sax.xpath.AttributeMatcher,6
org.apache.tika.sax.xpath.NamedElementMatcher,19
org.apache.tika.parser.chm.TestChmLzxcControlData,80
org.apache.tika.metadata.serialization.PrettyMetadataKeyComparator,19
org.apache.tika.parser.image.BPGParserTest,77
org.apache.tika.mime.MimeTypesReader,169
org.apache.tika.mime.MagicMatch,39
org.apache.tika.parser.mp3.CompositeTagHandler,103
org.apache.tika.parser.microsoft.ooxml.OOXMLParserTest,843
org.apache.tika.parser.microsoft.WordParserTest,276
org.apache.tika.parser.iwork.AutoPageNumberUtilsTest,32
org.apache.tika.parser.iwork.AutoPageNumberUtils,68
org.apache.tika.parser.mail.MailContentHandler,173
org.apache.tika.metadata.PropertyTypeException,17
org.apache.tika.detect.TextDetectorTest,64
org.apache.tika.sax.SecureContentHandlerTest,114
org.apache.tika.parser.chm.TestChmExtractor,28
org.apache.tika.parser.chm.core.ChmExtractor,221
org.apache.tika.io.EndianUtilsTest,12
org.apache.tika.parser.jpeg.JpegParserTest,164
org.apache.tika.utils.DateUtils,30
org.apache.tika.fork.InputStreamProxy,38
org.apache.tika.fork.ForkServer,121
org.apache.tika.parser.grib.GribParserTest,18
org.apache.tika.parser.pdf.PDF2XHTML,485
org.apache.tika.parser.microsoft.NumberCell,14
org.apache.tika.parser.microsoft.LinkedCell,13
org.apache.tika.parser.microsoft.TextCell,12
org.apache.tika.parser.microsoft.ooxml.XSSFExcelExtractorDecorator,247
org.apache.tika.parser.DummyParser,27
org.apache.tika.fork.ClassLoaderProxy,78
org.apache.tika.parser.pdf.AccessCheckerTest,88
org.apache.tika.parser.pkg.RarParserTest,79
org.apache.tika.parser.font.TrueTypeParser,55
org.apache.tika.parser.font.AdobeFontMetricParser,76
org.apache.tika.cli.TikaCLIBatchIntegrationTest,83
org.apache.tika.parser.chm.TestChmBlockInfo,62
org.apache.tika.config.TikaParserConfigTest,83
org.apache.tika.parser.DefaultParser,60
org.apache.tika.parser.microsoft.ExcelParserTest,292
org.apache.tika.parser.xml.FictionBookParserTest,29
org.apache.tika.parser.xml.FictionBookParser,68
org.apache.tika.parser.microsoft.ooxml.OOXMLExtractorFactory,64
org.apache.tika.parser.pkg.Seven7ParserTest,154
org.apache.tika.parser.chm.lzx.ChmSection,161
org.apache.tika.parser.pkg.TarParserTest,70
org.apache.tika.batch.CommandLineParserBuilderTest,15
org.apache.tika.io.TailStreamTest,136
org.apache.tika.io.TailStream,127
org.apache.tika.parser.image.MetadataFieldsTest,9
org.apache.tika.batch.mock.MockConsumersManager,45
org.apache.tika.parser.txt.CharsetRecog_sbcs,1243
org.apache.tika.parser.microsoft.ooxml.XSLFPowerPointExtractorDecorator,132
org.apache.tika.parser.microsoft.ooxml.POIXMLTextExtractorDecorator,13
org.apache.tika.sax.CleanPhoneText,240
org.apache.tika.batch.fs.FSDocumentSelector,39
org.apache.tika.parser.microsoft.CellDecorator,9
org.apache.tika.parser.audio.AudioParser,70
org.apache.tika.parser.txt.CharsetDetectorTest,35
